datetime,births,year,month,day,day_of_week
27-01-1986,10459,1986,1,27,0
28-01-1986,10650,1986,1,28,1
29-01-1986,10442,1986,1,29,2
30-01-1986,10376,1986,1,30,3
31-01-1986,10638,1986,1,31,4
01-02-1986,8736,1986,2,1,5
02-02-1986,8542,1986,2,2,6
03-02-1986,10403,1986,2,3,0
04-02-1986,10765,1986,2,4,1
05-02-1986,10219,1986,2,5,2
06-02-1986,10606,1986,2,6,3
07-02-1986,10638,1986,2,7,4
08-02-1986,8759,1986,2,8,5
09-02-1986,8471,1986,2,9,6
10-02-1986,10558,1986,2,10,0
11-02-1986,10747,1986,2,11,1
12-02-1986,10571,1986,2,12,2
13-02-1986,10442,1986,2,13,3
14-02-1986,11412,1986,2,14,4
15-02-1986,8927,1986,2,15,5
16-02-1986,8413,1986,2,16,6
17-02-1986,10237,1986,2,17,0
18-02-1986,10919,1986,2,18,1
19-02-1986,10869,1986,2,19,2
20-02-1986,10654,1986,2,20,3
21-02-1986,10820,1986,2,21,4
22-02-1986,8969,1986,2,22,5
23-02-1986,8383,1986,2,23,6
24-02-1986,10563,1986,2,24,0
25-02-1986,10891,1986,2,25,1
26-02-1986,10716,1986,2,26,2
27-02-1986,10672,1986,2,27,3
28-02-1986,10883,1986,2,28,4
01-03-1986,8776,1986,3,1,5
02-03-1986,8334,1986,3,2,6
03-03-1986,10671,1986,3,3,0
04-03-1986,10926,1986,3,4,1
05-03-1986,10651,1986,3,5,2
06-03-1986,10783,1986,3,6,3
07-03-1986,11033,1986,3,7,4
08-03-1986,8763,1986,3,8,5
09-03-1986,8240,1986,3,9,6
10-03-1986,10839,1986,3,10,0
11-03-1986,10958,1986,3,11,1
12-03-1986,10744,1986,3,12,2
13-03-1986,10522,1986,3,13,3
14-03-1986,10897,1986,3,14,4
15-03-1986,8854,1986,3,15,5
16-03-1986,8432,1986,3,16,6
17-03-1986,10670,1986,3,17,0
18-03-1986,10865,1986,3,18,1
19-03-1986,10710,1986,3,19,2
20-03-1986,10743,1986,3,20,3
21-03-1986,10984,1986,3,21,4
22-03-1986,8554,1986,3,22,5
23-03-1986,8387,1986,3,23,6
24-03-1986,10542,1986,3,24,0
25-03-1986,11144,1986,3,25,1
26-03-1986,10872,1986,3,26,2
27-03-1986,11081,1986,3,27,3
28-03-1986,10813,1986,3,28,4
29-03-1986,8817,1986,3,29,5
30-03-1986,8572,1986,3,30,6
31-03-1986,10569,1986,3,31,0
01-04-1986,10569,1986,4,1,1
02-04-1986,10683,1986,4,2,2
03-04-1986,11000,1986,4,3,3
04-04-1986,10807,1986,4,4,4
05-04-1986,8944,1986,4,5,5
06-04-1986,8289,1986,4,6,6
07-04-1986,10720,1986,4,7,0
08-04-1986,11217,1986,4,8,1
09-04-1986,10656,1986,4,9,2
10-04-1986,10621,1986,4,10,3
11-04-1986,10486,1986,4,11,4
12-04-1986,8608,1986,4,12,5
13-04-1986,8295,1986,4,13,6
14-04-1986,10658,1986,4,14,0
15-04-1986,10876,1986,4,15,1
16-04-1986,10609,1986,4,16,2
17-04-1986,10664,1986,4,17,3
18-04-1986,10549,1986,4,18,4
19-04-1986,8679,1986,4,19,5
20-04-1986,8382,1986,4,20,6
21-04-1986,10447,1986,4,21,0
22-04-1986,10896,1986,4,22,1
23-04-1986,10341,1986,4,23,2
24-04-1986,10572,1986,4,24,3
25-04-1986,10988,1986,4,25,4
26-04-1986,9023,1986,4,26,5
27-04-1986,8167,1986,4,27,6
28-04-1986,10820,1986,4,28,0
29-04-1986,11003,1986,4,29,1
30-04-1986,10881,1986,4,30,2
01-05-1986,10962,1986,5,1,3
02-05-1986,10821,1986,5,2,4
03-05-1986,8524,1986,5,3,5
04-05-1986,7921,1986,5,4,6
05-05-1986,10494,1986,5,5,0
06-05-1986,11018,1986,5,6,1
07-05-1986,10640,1986,5,7,2
08-05-1986,10517,1986,5,8,3
09-05-1986,10813,1986,5,9,4
10-05-1986,8835,1986,5,10,5
11-05-1986,8358,1986,5,11,6
12-05-1986,10637,1986,5,12,0
13-05-1986,10959,1986,5,13,1
14-05-1986,10750,1986,5,14,2
15-05-1986,10886,1986,5,15,3
16-05-1986,11116,1986,5,16,4
17-05-1986,8880,1986,5,17,5
18-05-1986,8602,1986,5,18,6
19-05-1986,10785,1986,5,19,0
20-05-1986,11221,1986,5,20,1
21-05-1986,10719,1986,5,21,2
22-05-1986,10781,1986,5,22,3
23-05-1986,11284,1986,5,23,4
24-05-1986,8937,1986,5,24,5
25-05-1986,8442,1986,5,25,6
26-05-1986,8838,1986,5,26,0
27-05-1986,11086,1986,5,27,1
28-05-1986,11454,1986,5,28,2
29-05-1986,11348,1986,5,29,3
30-05-1986,11560,1986,5,30,4
31-05-1986,9131,1986,5,31,5
01-06-1986,8579,1986,6,1,6
02-06-1986,10757,1986,6,2,0
03-06-1986,10785,1986,6,3,1
04-06-1986,10762,1986,6,4,2
05-06-1986,10923,1986,6,5,3
06-06-1986,11010,1986,6,6,4
07-06-1986,8664,1986,6,7,5
08-06-1986,8405,1986,6,8,6
09-06-1986,10632,1986,6,9,0
10-06-1986,10879,1986,6,10,1
11-06-1986,10998,1986,6,11,2
12-06-1986,11111,1986,6,12,3
13-06-1986,10411,1986,6,13,4
14-06-1986,8643,1986,6,14,5
15-06-1986,8528,1986,6,15,6
16-06-1986,11051,1986,6,16,0
17-06-1986,11361,1986,6,17,1
18-06-1986,10692,1986,6,18,2
19-06-1986,10676,1986,6,19,3
20-06-1986,11154,1986,6,20,4
21-06-1986,8857,1986,6,21,5
22-06-1986,8473,1986,6,22,6
23-06-1986,10968,1986,6,23,0
24-06-1986,11532,1986,6,24,1
25-06-1986,11038,1986,6,25,2
26-06-1986,11100,1986,6,26,3
27-06-1986,11286,1986,6,27,4
28-06-1986,9128,1986,6,28,5
29-06-1986,8718,1986,6,29,6
30-06-1986,10890,1986,6,30,0
01-07-1986,11545,1986,7,1,1
02-07-1986,11413,1986,7,2,2
03-07-1986,11306,1986,7,3,3
04-07-1986,9019,1986,7,4,4
05-07-1986,9111,1986,7,5,5
06-07-1986,8665,1986,7,6,6
07-07-1986,11367,1986,7,7,0
08-07-1986,12051,1986,7,8,1
09-07-1986,11404,1986,7,9,2
10-07-1986,11684,1986,7,10,3
11-07-1986,11405,1986,7,11,4
12-07-1986,9182,1986,7,12,5
13-07-1986,8789,1986,7,13,6
14-07-1986,11133,1986,7,14,0
15-07-1986,11627,1986,7,15,1
16-07-1986,11334,1986,7,16,2
17-07-1986,11378,1986,7,17,3
18-07-1986,11572,1986,7,18,4
19-07-1986,9421,1986,7,19,5
20-07-1986,9050,1986,7,20,6
21-07-1986,11200,1986,7,21,0
22-07-1986,12263,1986,7,22,1
23-07-1986,11540,1986,7,23,2
24-07-1986,11322,1986,7,24,3
25-07-1986,11801,1986,7,25,4
26-07-1986,9386,1986,7,26,5
27-07-1986,8959,1986,7,27,6
28-07-1986,11372,1986,7,28,0
29-07-1986,11896,1986,7,29,1
30-07-1986,11418,1986,7,30,2
31-07-1986,11298,1986,7,31,3
01-08-1986,11686,1986,8,1,4
02-08-1986,9357,1986,8,2,5
03-08-1986,8875,1986,8,3,6
04-08-1986,11264,1986,8,4,0
05-08-1986,11655,1986,8,5,1
06-08-1986,11643,1986,8,6,2
07-08-1986,11413,1986,8,7,3
08-08-1986,11733,1986,8,8,4
09-08-1986,9560,1986,8,9,5
10-08-1986,8924,1986,8,10,6
11-08-1986,11216,1986,8,11,0
12-08-1986,11685,1986,8,12,1
13-08-1986,11158,1986,8,13,2
14-08-1986,11340,1986,8,14,3
15-08-1986,11651,1986,8,15,4
16-08-1986,9552,1986,8,16,5
17-08-1986,9135,1986,8,17,6
18-08-1986,11258,1986,8,18,0
19-08-1986,11833,1986,8,19,1
20-08-1986,11768,1986,8,20,2
21-08-1986,11509,1986,8,21,3
22-08-1986,11554,1986,8,22,4
23-08-1986,9491,1986,8,23,5
24-08-1986,8940,1986,8,24,6
25-08-1986,11333,1986,8,25,0
26-08-1986,11819,1986,8,26,1
27-08-1986,11680,1986,8,27,2
28-08-1986,11462,1986,8,28,3
29-08-1986,11717,1986,8,29,4
30-08-1986,9211,1986,8,30,5
31-08-1986,8842,1986,8,31,6
01-09-1986,8948,1986,9,1,0
02-09-1986,11277,1986,9,2,1
03-09-1986,11840,1986,9,3,2
04-09-1986,11737,1986,9,4,3
05-09-1986,11884,1986,9,5,4
06-09-1986,9685,1986,9,6,5
07-09-1986,9044,1986,9,7,6
08-09-1986,11221,1986,9,8,0
09-09-1986,11877,1986,9,9,1
10-09-1986,11443,1986,9,10,2
11-09-1986,11704,1986,9,11,3
12-09-1986,12011,1986,9,12,4
13-09-1986,9596,1986,9,13,5
14-09-1986,9167,1986,9,14,6
15-09-1986,11763,1986,9,15,0
16-09-1986,12301,1986,9,16,1
17-09-1986,11757,1986,9,17,2
18-09-1986,12011,1986,9,18,3
19-09-1986,12237,1986,9,19,4
20-09-1986,9906,1986,9,20,5
21-09-1986,9483,1986,9,21,6
22-09-1986,12156,1986,9,22,0
23-09-1986,12235,1986,9,23,1
24-09-1986,12062,1986,9,24,2
25-09-1986,12281,1986,9,25,3
26-09-1986,12412,1986,9,26,4
27-09-1986,9783,1986,9,27,5
28-09-1986,9171,1986,9,28,6
29-09-1986,11731,1986,9,29,0
30-09-1986,11859,1986,9,30,1
01-10-1986,11704,1986,10,1,2
02-10-1986,11536,1986,10,2,3
03-10-1986,11446,1986,10,3,4
04-10-1986,9282,1986,10,4,5
05-10-1986,8799,1986,10,5,6
06-10-1986,10979,1986,10,6,0
07-10-1986,11500,1986,10,7,1
08-10-1986,11013,1986,10,8,2
09-10-1986,10859,1986,10,9,3
10-10-1986,11168,1986,10,10,4
11-10-1986,8775,1986,10,11,5
12-10-1986,8217,1986,10,12,6
13-10-1986,10322,1986,10,13,0
14-10-1986,11030,1986,10,14,1
15-10-1986,11085,1986,10,15,2
16-10-1986,10867,1986,10,16,3
17-10-1986,11004,1986,10,17,4
18-10-1986,8710,1986,10,18,5
19-10-1986,8218,1986,10,19,6
20-10-1986,10445,1986,10,20,0
21-10-1986,10981,1986,10,21,1
22-10-1986,10589,1986,10,22,2
23-10-1986,10526,1986,10,23,3
24-10-1986,10736,1986,10,24,4
25-10-1986,8580,1986,10,25,5
26-10-1986,8562,1986,10,26,6
27-10-1986,10522,1986,10,27,0
28-10-1986,10796,1986,10,28,1
29-10-1986,10594,1986,10,29,2
30-10-1986,10504,1986,10,30,3
31-10-1986,10122,1986,10,31,4
01-11-1986,8717,1986,11,1,5
02-11-1986,8209,1986,11,2,6
03-11-1986,10593,1986,11,3,0
04-11-1986,11064,1986,11,4,1
05-11-1986,10471,1986,11,5,2
06-11-1986,10626,1986,11,6,3
07-11-1986,10680,1986,11,7,4
08-11-1986,8758,1986,11,8,5
09-11-1986,8339,1986,11,9,6
10-11-1986,10403,1986,11,10,0
11-11-1986,10875,1986,11,11,1
12-11-1986,10599,1986,11,12,2
13-11-1986,10245,1986,11,13,3
14-11-1986,10668,1986,11,14,4
15-11-1986,8465,1986,11,15,5
16-11-1986,8213,1986,11,16,6
17-11-1986,10534,1986,11,17,0
18-11-1986,11046,1986,11,18,1
19-11-1986,10590,1986,11,19,2
20-11-1986,10541,1986,11,20,3
21-11-1986,10856,1986,11,21,4
22-11-1986,8442,1986,11,22,5
23-11-1986,8186,1986,11,23,6
24-11-1986,10601,1986,11,24,0
25-11-1986,11101,1986,11,25,1
26-11-1986,10458,1986,11,26,2
27-11-1986,8015,1986,11,27,3
28-11-1986,9724,1986,11,28,4
29-11-1986,8362,1986,11,29,5
30-11-1986,8190,1986,11,30,6
01-12-1986,10612,1986,12,1,0
02-12-1986,11106,1986,12,2,1
03-12-1986,10650,1986,12,3,2
04-12-1986,10280,1986,12,4,3
05-12-1986,10441,1986,12,5,4
06-12-1986,8295,1986,12,6,5
07-12-1986,8087,1986,12,7,6
08-12-1986,10446,1986,12,8,0
09-12-1986,10963,1986,12,9,1
10-12-1986,10619,1986,12,10,2
11-12-1986,10403,1986,12,11,3
12-12-1986,10678,1986,12,12,4
13-12-1986,8502,1986,12,13,5
14-12-1986,8080,1986,12,14,6
15-12-1986,10866,1986,12,15,0
16-12-1986,11389,1986,12,16,1
17-12-1986,11217,1986,12,17,2
18-12-1986,11187,1986,12,18,3
19-12-1986,11628,1986,12,19,4
20-12-1986,8688,1986,12,20,5
21-12-1986,8146,1986,12,21,6
22-12-1986,10589,1986,12,22,0
23-12-1986,10533,1986,12,23,1
24-12-1986,9097,1986,12,24,2
25-12-1986,8107,1986,12,25,3
26-12-1986,10417,1986,12,26,4
27-12-1986,8821,1986,12,27,5
28-12-1986,8286,1986,12,28,6
29-12-1986,11298,1986,12,29,0
30-12-1986,12237,1986,12,30,1
31-12-1986,11388,1986,12,31,2
01-01-1987,8343,1987,1,1,3
02-01-1987,9530,1987,1,2,4
03-01-1987,8778,1987,1,3,5
04-01-1987,8259,1987,1,4,6
05-01-1987,10102,1987,1,5,0
06-01-1987,11016,1987,1,6,1
07-01-1987,10534,1987,1,7,2
08-01-1987,10462,1987,1,8,3
09-01-1987,10470,1987,1,9,4
10-01-1987,8645,1987,1,10,5
11-01-1987,8181,1987,1,11,6
12-01-1987,10385,1987,1,12,0
13-01-1987,10581,1987,1,13,1
14-01-1987,10456,1987,1,14,2
15-01-1987,10520,1987,1,15,3
16-01-1987,10633,1987,1,16,4
17-01-1987,8608,1987,1,17,5
18-01-1987,8095,1987,1,18,6
19-01-1987,10160,1987,1,19,0
20-01-1987,10670,1987,1,20,1
21-01-1987,10612,1987,1,21,2
22-01-1987,10602,1987,1,22,3
23-01-1987,10581,1987,1,23,4
24-01-1987,8582,1987,1,24,5
25-01-1987,8341,1987,1,25,6
26-01-1987,10297,1987,1,26,0
27-01-1987,10831,1987,1,27,1
28-01-1987,10811,1987,1,28,2
29-01-1987,10641,1987,1,29,3
30-01-1987,10712,1987,1,30,4
31-01-1987,8896,1987,1,31,5
01-02-1987,8403,1987,2,1,6
02-02-1987,10585,1987,2,2,0
03-02-1987,11039,1987,2,3,1
04-02-1987,10549,1987,2,4,2
05-02-1987,10529,1987,2,5,3
06-02-1987,10611,1987,2,6,4
07-02-1987,8735,1987,2,7,5
08-02-1987,8278,1987,2,8,6
09-02-1987,10414,1987,2,9,0
10-02-1987,10976,1987,2,10,1
11-02-1987,10649,1987,2,11,2
12-02-1987,10986,1987,2,12,3
13-02-1987,10256,1987,2,13,4
14-02-1987,9245,1987,2,14,5
15-02-1987,8384,1987,2,15,6
16-02-1987,10263,1987,2,16,0
17-02-1987,10930,1987,2,17,1
18-02-1987,10756,1987,2,18,2
19-02-1987,10488,1987,2,19,3
20-02-1987,10992,1987,2,20,4
21-02-1987,8840,1987,2,21,5
22-02-1987,8642,1987,2,22,6
23-02-1987,10752,1987,2,23,0
24-02-1987,11015,1987,2,24,1
25-02-1987,10863,1987,2,25,2
26-02-1987,10625,1987,2,26,3
27-02-1987,11010,1987,2,27,4
28-02-1987,8945,1987,2,28,5
01-03-1987,8485,1987,3,1,6
02-03-1987,10818,1987,3,2,0
03-03-1987,10931,1987,3,3,1
04-03-1987,10667,1987,3,4,2
05-03-1987,10971,1987,3,5,3
06-03-1987,11095,1987,3,6,4
07-03-1987,8754,1987,3,7,5
08-03-1987,8294,1987,3,8,6
09-03-1987,10809,1987,3,9,0
10-03-1987,11200,1987,3,10,1
11-03-1987,10697,1987,3,11,2
12-03-1987,10900,1987,3,12,3
13-03-1987,10399,1987,3,13,4
14-03-1987,8837,1987,3,14,5
15-03-1987,8318,1987,3,15,6
16-03-1987,10818,1987,3,16,0
17-03-1987,11226,1987,3,17,1
18-03-1987,11095,1987,3,18,2
19-03-1987,10948,1987,3,19,3
20-03-1987,11255,1987,3,20,4
21-03-1987,9006,1987,3,21,5
22-03-1987,8307,1987,3,22,6
23-03-1987,10830,1987,3,23,0
24-03-1987,11317,1987,3,24,1
25-03-1987,10802,1987,3,25,2
26-03-1987,10915,1987,3,26,3
27-03-1987,11057,1987,3,27,4
28-03-1987,8855,1987,3,28,5
29-03-1987,8355,1987,3,29,6
30-03-1987,10623,1987,3,30,0
31-03-1987,11196,1987,3,31,1
01-04-1987,10212,1987,4,1,2
02-04-1987,11069,1987,4,2,3
03-04-1987,11045,1987,4,3,4
04-04-1987,8819,1987,4,4,5
05-04-1987,8012,1987,4,5,6
06-04-1987,10765,1987,4,6,0
07-04-1987,11324,1987,4,7,1
08-04-1987,11006,1987,4,8,2
09-04-1987,10810,1987,4,9,3
10-04-1987,11284,1987,4,10,4
11-04-1987,9033,1987,4,11,5
12-04-1987,8535,1987,4,12,6
13-04-1987,10610,1987,4,13,0
14-04-1987,11417,1987,4,14,1
15-04-1987,11067,1987,4,15,2
16-04-1987,11175,1987,4,16,3
17-04-1987,10558,1987,4,17,4
18-04-1987,8925,1987,4,18,5
19-04-1987,8225,1987,4,19,6
20-04-1987,10594,1987,4,20,0
21-04-1987,11205,1987,4,21,1
22-04-1987,10972,1987,4,22,2
23-04-1987,10816,1987,4,23,3
24-04-1987,10847,1987,4,24,4
25-04-1987,8663,1987,4,25,5
26-04-1987,8286,1987,4,26,6
27-04-1987,10386,1987,4,27,0
28-04-1987,10895,1987,4,28,1
29-04-1987,10610,1987,4,29,2
30-04-1987,10900,1987,4,30,3
01-05-1987,10939,1987,5,1,4
02-05-1987,8879,1987,5,2,5
03-05-1987,8375,1987,5,3,6
04-05-1987,10808,1987,5,4,0
05-05-1987,11110,1987,5,5,1
06-05-1987,10826,1987,5,6,2
07-05-1987,10956,1987,5,7,3
08-05-1987,11198,1987,5,8,4
09-05-1987,8853,1987,5,9,5
10-05-1987,8567,1987,5,10,6
11-05-1987,10993,1987,5,11,0
12-05-1987,11413,1987,5,12,1
13-05-1987,10560,1987,5,13,2
14-05-1987,11038,1987,5,14,3
15-05-1987,11210,1987,5,15,4
16-05-1987,8893,1987,5,16,5
17-05-1987,8329,1987,5,17,6
18-05-1987,11208,1987,5,18,0
19-05-1987,11443,1987,5,19,1
20-05-1987,11226,1987,5,20,2
21-05-1987,11289,1987,5,21,3
22-05-1987,11620,1987,5,22,4
23-05-1987,8954,1987,5,23,5
24-05-1987,8368,1987,5,24,6
25-05-1987,8789,1987,5,25,0
26-05-1987,11131,1987,5,26,1
27-05-1987,11835,1987,5,27,2
28-05-1987,11437,1987,5,28,3
29-05-1987,11779,1987,5,29,4
30-05-1987,9276,1987,5,30,5
31-05-1987,8809,1987,5,31,6
01-06-1987,11099,1987,6,1,0
02-06-1987,11540,1987,6,2,1
03-06-1987,11180,1987,6,3,2
04-06-1987,11231,1987,6,4,3
05-06-1987,11360,1987,6,5,4
06-06-1987,9262,1987,6,6,5
07-06-1987,8551,1987,6,7,6
08-06-1987,11102,1987,6,8,0
09-06-1987,11498,1987,6,9,1
10-06-1987,11357,1987,6,10,2
11-06-1987,11290,1987,6,11,3
12-06-1987,11510,1987,6,12,4
13-06-1987,9254,1987,6,13,5
14-06-1987,8623,1987,6,14,6
15-06-1987,11453,1987,6,15,0
16-06-1987,11647,1987,6,16,1
17-06-1987,11471,1987,6,17,2
18-06-1987,11225,1987,6,18,3
19-06-1987,11461,1987,6,19,4
20-06-1987,9255,1987,6,20,5
21-06-1987,8886,1987,6,21,6
22-06-1987,11073,1987,6,22,0
23-06-1987,11433,1987,6,23,1
24-06-1987,11191,1987,6,24,2
25-06-1987,11427,1987,6,25,3
26-06-1987,11548,1987,6,26,4
27-06-1987,8988,1987,6,27,5
28-06-1987,8695,1987,6,28,6
29-06-1987,10869,1987,6,29,0
30-06-1987,11878,1987,6,30,1
01-07-1987,11440,1987,7,1,2
02-07-1987,11849,1987,7,2,3
03-07-1987,10153,1987,7,3,4
04-07-1987,8864,1987,7,4,5
05-07-1987,8645,1987,7,5,6
06-07-1987,10949,1987,7,6,0
07-07-1987,11864,1987,7,7,1
08-07-1987,11530,1987,7,8,2
09-07-1987,11404,1987,7,9,3
10-07-1987,11646,1987,7,10,4
11-07-1987,9305,1987,7,11,5
12-07-1987,8870,1987,7,12,6
13-07-1987,10955,1987,7,13,0
14-07-1987,11890,1987,7,14,1
15-07-1987,11356,1987,7,15,2
16-07-1987,11432,1987,7,16,3
17-07-1987,11518,1987,7,17,4
18-07-1987,9011,1987,7,18,5
19-07-1987,8859,1987,7,19,6
20-07-1987,11389,1987,7,20,0
21-07-1987,11854,1987,7,21,1
22-07-1987,11631,1987,7,22,2
23-07-1987,11579,1987,7,23,3
24-07-1987,11778,1987,7,24,4
25-07-1987,9530,1987,7,25,5
26-07-1987,9073,1987,7,26,6
27-07-1987,11604,1987,7,27,0
28-07-1987,12043,1987,7,28,1
29-07-1987,11590,1987,7,29,2
30-07-1987,11614,1987,7,30,3
31-07-1987,11493,1987,7,31,4
01-08-1987,9142,1987,8,1,5
02-08-1987,8896,1987,8,2,6
03-08-1987,11329,1987,8,3,0
04-08-1987,11720,1987,8,4,1
05-08-1987,11351,1987,8,5,2
06-08-1987,11336,1987,8,6,3
07-08-1987,11765,1987,8,7,4
08-08-1987,9421,1987,8,8,5
09-08-1987,8637,1987,8,9,6
10-08-1987,11476,1987,8,10,0
11-08-1987,11790,1987,8,11,1
12-08-1987,11341,1987,8,12,2
13-08-1987,11418,1987,8,13,3
14-08-1987,11472,1987,8,14,4
15-08-1987,9398,1987,8,15,5
16-08-1987,8858,1987,8,16,6
17-08-1987,11585,1987,8,17,0
18-08-1987,11896,1987,8,18,1
19-08-1987,11234,1987,8,19,2
20-08-1987,11440,1987,8,20,3
21-08-1987,11692,1987,8,21,4
22-08-1987,9313,1987,8,22,5
23-08-1987,8900,1987,8,23,6
24-08-1987,11056,1987,8,24,0
25-08-1987,11670,1987,8,25,1
26-08-1987,11462,1987,8,26,2
27-08-1987,11533,1987,8,27,3
28-08-1987,11616,1987,8,28,4
29-08-1987,9148,1987,8,29,5
30-08-1987,8798,1987,8,30,6
31-08-1987,10995,1987,8,31,0
01-09-1987,11734,1987,9,1,1
02-09-1987,11451,1987,9,2,2
03-09-1987,11472,1987,9,3,3
04-09-1987,11869,1987,9,4,4
05-09-1987,9392,1987,9,5,5
06-09-1987,8802,1987,9,6,6
07-09-1987,9330,1987,9,7,0
08-09-1987,11731,1987,9,8,1
09-09-1987,12178,1987,9,9,2
10-09-1987,12252,1987,9,10,3
11-09-1987,12351,1987,9,11,4
12-09-1987,9467,1987,9,12,5
13-09-1987,9024,1987,9,13,6
14-09-1987,11572,1987,9,14,0
15-09-1987,12140,1987,9,15,1
16-09-1987,11988,1987,9,16,2
17-09-1987,12106,1987,9,17,3
18-09-1987,12197,1987,9,18,4
19-09-1987,9828,1987,9,19,5
20-09-1987,9432,1987,9,20,6
21-09-1987,11875,1987,9,21,0
22-09-1987,12256,1987,9,22,1
23-09-1987,11682,1987,9,23,2
24-09-1987,11860,1987,9,24,3
25-09-1987,12173,1987,9,25,4
26-09-1987,9791,1987,9,26,5
27-09-1987,9147,1987,9,27,6
28-09-1987,11513,1987,9,28,0
29-09-1987,12085,1987,9,29,1
30-09-1987,11737,1987,9,30,2
01-10-1987,11791,1987,10,1,3
02-10-1987,11861,1987,10,2,4
03-10-1987,9238,1987,10,3,5
04-10-1987,8686,1987,10,4,6
05-10-1987,11368,1987,10,5,0
06-10-1987,11565,1987,10,6,1
07-10-1987,11256,1987,10,7,2
08-10-1987,11315,1987,10,8,3
09-10-1987,11254,1987,10,9,4
10-10-1987,9165,1987,10,10,5
11-10-1987,8543,1987,10,11,6
12-10-1987,10871,1987,10,12,0
13-10-1987,11433,1987,10,13,1
14-10-1987,11374,1987,10,14,2
15-10-1987,11419,1987,10,15,3
16-10-1987,11240,1987,10,16,4
17-10-1987,8972,1987,10,17,5
18-10-1987,8270,1987,10,18,6
19-10-1987,10844,1987,10,19,0
20-10-1987,11380,1987,10,20,1
21-10-1987,11190,1987,10,21,2
22-10-1987,10793,1987,10,22,3
23-10-1987,11160,1987,10,23,4
24-10-1987,8848,1987,10,24,5
25-10-1987,8849,1987,10,25,6
26-10-1987,10856,1987,10,26,0
27-10-1987,11116,1987,10,27,1
28-10-1987,11046,1987,10,28,2
29-10-1987,11100,1987,10,29,3
30-10-1987,11046,1987,10,30,4
31-10-1987,8885,1987,10,31,5
01-11-1987,8463,1987,11,1,6
02-11-1987,10791,1987,11,2,0
03-11-1987,11227,1987,11,3,1
04-11-1987,11132,1987,11,4,2
05-11-1987,10977,1987,11,5,3
06-11-1987,11099,1987,11,6,4
07-11-1987,8814,1987,11,7,5
08-11-1987,8433,1987,11,8,6
09-11-1987,10895,1987,11,9,0
10-11-1987,11390,1987,11,10,1
11-11-1987,11006,1987,11,11,2
12-11-1987,11006,1987,11,12,3
13-11-1987,10642,1987,11,13,4
14-11-1987,8877,1987,11,14,5
15-11-1987,8523,1987,11,15,6
16-11-1987,11017,1987,11,16,0
17-11-1987,11443,1987,11,17,1
18-11-1987,11020,1987,11,18,2
19-11-1987,10828,1987,11,19,3
20-11-1987,11249,1987,11,20,4
21-11-1987,8891,1987,11,21,5
22-11-1987,8476,1987,11,22,6
23-11-1987,11270,1987,11,23,0
24-11-1987,11545,1987,11,24,1
25-11-1987,11125,1987,11,25,2
26-11-1987,8318,1987,11,26,3
27-11-1987,10014,1987,11,27,4
28-11-1987,8685,1987,11,28,5
29-11-1987,8416,1987,11,29,6
30-11-1987,11085,1987,11,30,0
01-12-1987,11807,1987,12,1,1
02-12-1987,10936,1987,12,2,2
03-12-1987,10865,1987,12,3,3
04-12-1987,10895,1987,12,4,4
05-12-1987,8655,1987,12,5,5
06-12-1987,8483,1987,12,6,6
07-12-1987,10667,1987,12,7,0
08-12-1987,11179,1987,12,8,1
09-12-1987,10844,1987,12,9,2
10-12-1987,10937,1987,12,10,3
11-12-1987,11035,1987,12,11,4
12-12-1987,8807,1987,12,12,5
13-12-1987,8239,1987,12,13,6
14-12-1987,10933,1987,12,14,0
15-12-1987,11533,1987,12,15,1
16-12-1987,11132,1987,12,16,2
17-12-1987,11394,1987,12,17,3
18-12-1987,11872,1987,12,18,4
19-12-1987,8920,1987,12,19,5
20-12-1987,8360,1987,12,20,6
21-12-1987,11531,1987,12,21,0
22-12-1987,11162,1987,12,22,1
23-12-1987,10301,1987,12,23,2
24-12-1987,8919,1987,12,24,3
25-12-1987,7881,1987,12,25,4
26-12-1987,8446,1987,12,26,5
27-12-1987,8541,1987,12,27,6
28-12-1987,11462,1987,12,28,0
29-12-1987,12181,1987,12,29,1
30-12-1987,11843,1987,12,30,2
31-12-1987,10812,1987,12,31,3
01-01-1988,8494,1988,1,1,4
02-01-1988,8049,1988,1,2,5
03-01-1988,8177,1988,1,3,6
04-01-1988,10202,1988,1,4,0
05-01-1988,10927,1988,1,5,1
06-01-1988,10669,1988,1,6,2
07-01-1988,10814,1988,1,7,3
08-01-1988,10748,1988,1,8,4
09-01-1988,8645,1988,1,9,5
10-01-1988,8299,1988,1,10,6
11-01-1988,10652,1988,1,11,0
12-01-1988,11173,1988,1,12,1
13-01-1988,10685,1988,1,13,2
14-01-1988,10781,1988,1,14,3
15-01-1988,11141,1988,1,15,4
16-01-1988,8835,1988,1,16,5
17-01-1988,8516,1988,1,17,6
18-01-1988,10617,1988,1,18,0
19-01-1988,11156,1988,1,19,1
20-01-1988,11001,1988,1,20,2
21-01-1988,10949,1988,1,21,3
22-01-1988,10927,1988,1,22,4
23-01-1988,8728,1988,1,23,5
24-01-1988,8573,1988,1,24,6
25-01-1988,10784,1988,1,25,0
26-01-1988,10971,1988,1,26,1
27-01-1988,10865,1988,1,27,2
28-01-1988,10689,1988,1,28,3
29-01-1988,11019,1988,1,29,4
30-01-1988,8899,1988,1,30,5
31-01-1988,8515,1988,1,31,6
